Id,SalePrice
1635,180134.28886972982
1636,158550.67717991568
1637,198557.26355595828
1638,196732.10908930423
1639,186826.2866341396
1640,260136.91365719083
1641,187598.18026358323
1642,227378.56600927
1643,230785.38113232196
1644,241541.76960236847
1645,197030.8211448336
1646,158680.835078805
1647,173057.4906590693
1648,134188.96881297545
1649,131939.77737525062
1650,115207.53643111353
1651,116446.59308317093
1652,95632.51973023637
1653,97994.04465295482
1654,150181.39195652757
1655,145989.52355754317
1656,148113.99370595228
1657,152947.49447441875
1658,153285.16937781798
1659,110624.18807765174
1660,155291.9469533732
1661,406361.3672711731
1662,406722.11399061873
1663,402697.2974593906
1664,377438.51816658647
1665,303040.39870347874
1666,347567.6968711871
1667,410935.2412959519
1668,355026.0471390826
1669,308115.954178895
1670,351401.0787694834
1671,279212.6493513212
1672,413831.419260127
1673,307626.46084002487
1674,252817.88045950068
1675,200710.61945073292
1676,190963.60375628312
1677,233242.1900684418
1678,426927.00429534604
1679,397711.70509348455
1680,326422.31743945536
1681,239761.13394706635
1682,324961.8077310646
1683,177334.52638415128
1684,182205.45595913831
1685,180984.35133232168
1686,170092.21242188397
1687,175298.45604328252
1688,199780.71737980325
1689,216568.18703047058
1690,206313.95665058782
1691,189782.43629119263
1692,285222.3993342825
1693,178957.102065133
1694,187057.90265455024
1695,166756.29947500402
1696,309757.89681293565
1697,166235.78468429335
1698,379069.02457112895
1699,368802.33811752166
1700,251784.27468527236
1701,284385.28350327106
1702,252310.1979093547
1703,256565.04150637082
1704,301139.7478678235
1705,239922.86001576774
1706,381882.8976728468
1707,215362.8741546645
1708,210784.2746349385
1709,282867.55931887456
1710,214075.05846458155
1711,265969.31861622055
1712,264509.6320823139
1713,285995.4533586765
1714,232798.5023186366
1715,208655.5084738352
1716,190257.53537146855
1717,165896.67448410552
1718,137785.28632569045
1719,216754.39197684126
1720,262814.13982184336
1721,159682.11200340177
1722,125868.13955275746
1723,165023.7337032175
1724,203912.64047139828
1725,258919.04707721857
1726,190238.70530127204
1727,164225.54165876325
1728,179387.57093205594
1729,163224.6523716417
1730,148350.15959535624
1731,131255.04172541425
1732,136728.24385454317
1733,121171.36024412059
1734,122042.92311859838
1735,130072.15740365884
1736,115354.62743501879
1737,336661.03146804316
1738,251566.15518687514
1739,252570.17058941047
1740,210862.44624128548
1741,202620.6094987361
1742,171453.2779457606
1743,172909.93007296618
1744,335911.31809290696
1745,215105.5720576619
1746,184760.37006822482
1747,229793.27909932577
1748,217269.01351267303
1749,165248.9998208893
1750,141479.7626063644
1751,237561.79853931454
1752,116867.897313834
1753,146961.2273048211
1754,198456.2663047473
1755,191217.47298763235
1756,127654.88543672858
1757,114176.65837457313
1758,155584.47642413498
1759,161194.8737999695
1760,167265.01787884493
1761,153815.87327184575
1762,171531.87626742403
1763,172904.75833370927
1764,115704.74566696913
1765,170783.19978670677
1766,193266.4966713896
1767,221017.6338441077
1768,144500.14947329118
1769,175080.53345392717
1770,148226.50444386096
1771,128392.21510363091
1772,145493.07133767544
1773,142539.61690073452
1774,140681.95418128188
1775,130358.95962757037
1776,130712.45071356981
1777,112156.81416012473
1778,138697.21029692655
1779,111952.2819240886
1780,169273.4484804889
1781,130608.0396791614
1782,82934.65665497597
1783,139428.6380852026
1784,96316.25936847951
1785,122805.19711919961
1786,145416.33939845825
1787,159621.5952240436
1788,68486.70489649531
1789,95396.94765728092
1790,84709.92227506367
1791,174328.7867494302
1792,150571.58771534383
1793,137159.3011117865
1794,152756.85521269578
1795,133595.91823384573
1796,130411.26478967849
1797,118019.10008124322
1798,116154.30143389884
1799,109186.57368898123
1800,126188.75519373495
1801,134917.14569863133
1802,131266.20632206474
1803,152597.1603290262
1804,144408.55215340166
1805,139296.41808777512
1806,126879.76716855128
1807,131574.90047217277
1808,117207.379957874
1809,116669.14988760842
1810,139145.54433480804
1811,97806.97965709091
1812,99795.14314056303
1813,110589.4981574848
1814,93478.25484642718
1815,60677.59117466109
1816,97255.55458627832
1817,130354.1903459365
1818,148339.66237814922
1819,132246.22343172895
1820,78121.57795274346
1821,111320.20990832943
1822,145940.80411015463
1823,60072.013056804506
1824,136721.63275566662
1825,129213.3184193132
1826,101604.67575083366
1827,104986.59266650287
1828,134814.5476188798
1829,95157.91325184309
1830,146050.94573651277
1831,140971.58301660858
1832,103285.22855617666
1833,134732.61924290998
1834,120838.24837641213
1835,140583.4350272549
1836,127711.27738205343
1837,93881.5541769892
1838,118494.56440219037
1839,88537.23453818206
1840,165054.6735250323
1841,155386.18399699323
1842,105874.19924164187
1843,132963.48235051302
1844,142020.52384717122
1845,143965.39948270668
1846,159978.86200560207
1847,172265.21737439488
1848,58006.51534298705
1849,101042.96931956016
1850,117435.60725359543
1851,156044.13929510224
1852,121074.17102890083
1853,138226.97712376536
1854,170315.4736761669
1855,165483.9586883108
1856,236659.6560761857
1857,141228.0095967296
1858,133220.00500955345
1859,115634.87869587269
1860,157248.72745831957
1861,115039.5362504197
1862,292208.706997619
1863,257425.12519229588
1864,257425.12519229588
1865,344504.3214932057
1866,373646.69652283925
1867,248306.39037428447
1868,347531.83443092706
1869,208936.85750317326
1870,239667.31815233265
1871,256790.11799187958
1872,180129.71036525568
1873,265855.95427097694
1874,141712.8569242586
1875,221820.75001967463
1876,195561.76411143938
1877,225672.25610652694
1878,223462.67831468247
1879,145205.83843386092
1880,130746.0721351667
1881,251314.37134772455
1882,271324.8493789637
1883,192783.44575874603
1884,219084.44408512028
1885,266932.0628813774
1886,327493.47541260597
1887,224700.5369776287
1888,303301.26197061373
1889,174139.7734234905
1890,120052.72084408328
1891,135449.48944609633
1892,98431.8779027987
1893,138856.7190702662
1894,132789.47281063316
1895,139690.71312629452
1896,134048.87465170323
1897,126779.53112062166
1898,117352.08654602776
1899,154520.0623263208
1900,143856.24012250314
1901,164867.99873944715
1902,162819.49361183733
1903,199846.9911303509
1904,133698.14735515948
1905,195242.48345841112
1906,151379.4700608182
1907,198186.97967462963
1908,111752.1482678113
1909,135819.43119655445
1910,117318.17180344668
1911,200907.55804622066
1912,301619.0131085298
1913,150567.83762040065
1914,73518.42814211799
1915,310301.7114893509
1916,68886.25926989409
1917,270941.6874471978
1918,146841.89952591652
1919,168067.02188563958
1920,156627.90256002944
1921,439642.1873488381
1922,317000.87492424715
1923,223943.1064260638
1924,242916.69717876762
1925,215476.57257453975
1926,412043.5473097641
1927,140088.6330727531
1928,163943.30846990095
1929,126379.10308508207
1930,133888.85137001192
1931,147134.19722693233
1932,153211.71728081643
1933,190674.23059317505
1934,191282.92243770452
1935,173946.70345045303
1936,204748.8736461884
1937,195203.84285174275
1938,189963.86558754707
1939,240958.08419306987
1940,187389.24379499862
1941,185863.26035960022
1942,186113.36030135595
1943,206068.4895802064
1944,358300.8182451114
1945,404591.985536578
1946,162520.375476532
1947,320130.36227750103
1948,173311.33447347395
1949,251267.32716502904
1950,191729.72772108723
1951,283883.178071229
1952,247806.43706959457
1953,178437.6595767785
1954,179910.40000914806
1955,135215.18035069972
1956,287866.6223229156
1957,163585.04172885636
1958,333686.32269396243
1959,149642.0050407113
1960,108138.50568737516
1961,130464.72729147067
1962,99144.74834541448
1963,102187.66882540277
1964,111941.01355305013
1965,146923.3430642072
1966,134098.88876957112
1967,270260.5982132027
1968,409825.27560484625
1969,396360.64004252414
1970,422849.6015329934
1971,410489.5674603535
1972,403523.50917594694
1973,275286.9802852858
1974,320523.3418985384
1975,437976.0204422876
1976,289360.1768003051
1977,379145.67660574283
1978,350254.6442079325
1979,330339.49550905277
1980,203139.88180344997
1981,333659.52178436774
1982,215891.09666793223
1983,195362.72741944873
1984,174463.69588129694
1985,223799.07570624864
1986,212378.96578709458
1987,190159.23467062664
1988,189482.34374737254
1989,202430.70540221012
1990,222860.35866107894
1991,223322.44882253718
1992,232845.32408906904
1993,173850.4943000763
1994,249646.6020553846
1995,194884.0607336651
1996,254804.18986180727
1997,335010.0618487925
1998,370312.6802683298
1999,270940.9100756369
2000,340528.9691310178
2001,282038.2676584186
2002,263078.64452876407
2003,281904.28760362254
2004,283090.9306218341
2005,242297.16447976805
2006,216904.25591657608
2007,264628.8484647233
2008,216231.63671521298
2009,207635.5014321343
2010,200094.51019984426
2011,135645.9452989443
2012,179469.92445132873
2013,193841.91593349894
2014,194232.54650508342
2015,223384.58439584443
2016,196152.34172314714
2017,202452.31991157742
2018,124268.8158623228
2019,134961.80919203747
2020,108661.45437128286
2021,108741.99526693144
2022,192398.94211909355
2023,165872.5043416048
2024,266882.22342748026
2025,367579.5478170636
2026,171373.3969592538
2027,156166.54322398116
2028,158919.27305798148
2029,163943.06221150217
2030,267523.2398587692
2031,239626.00623541733
2032,253792.95687032092
2033,261896.61281121295
2034,167942.39533505202
2035,211115.81971479786
2036,199763.15901322148
2037,206189.19300014488
2038,279908.1531650485
2039,241261.27596037235
2040,363478.8779620659
2041,292686.6736448647
2042,206716.41097503062
2043,181267.01303558255
2044,177034.30926612616
2045,217905.6497871105
2046,143285.61410606335
2047,142216.18257492446
2048,141306.68696348323
2049,136460.85134003917
2050,180404.48627491496
2051,106063.88165365922
2052,127537.25100679284
2053,150617.0516582548
2054,88727.24817918986
2055,147769.62263516532
2056,141166.61237282646
2057,120029.15534752399
2058,216518.49911198858
2059,147526.64117038547
2060,168242.30916135738
2061,179083.37304813636
2062,133122.83638559794
2063,118661.81075258409
2064,145324.07890201444
2065,122933.81022101562
2066,165439.35648730458
2067,119975.53105376415
2068,135004.2852826737
2069,83787.33204231637
2070,106509.70106318612
2071,92807.8477753844
2072,134462.51356582495
2073,141095.68170928056
2074,184987.75195555444
2075,160826.61557305398
2076,118386.66341900785
2077,150070.8741953756
2078,128975.33045301221
2079,134797.55516973865
2080,108189.52394519976
2081,133540.84185014668
2082,118394.23943254944
2083,148450.98707461933
2084,104900.92321512917
2085,119706.48207545282
2086,108661.40556393637
2087,122301.29197883366
2088,98482.6858316131
2089,88808.56258465393
2090,128558.38053694156
2091,130030.01351947362
2092,125734.19976793847
2093,125418.99941017141
2094,117239.10853242457
2095,148146.14028541182
2096,78314.59436021822
2097,102022.36686821272
2098,143105.16662096983
2099,66804.06024312205
2100,91229.46510210735
2101,122036.10424834811
2102,115938.41243633405
2103,101109.70744346597
2104,135806.4314998223
2105,121246.5763735963
2106,86561.69179796892
2107,227125.15312700992
2108,111682.37903200542
2109,105557.48050181477
2110,135563.20642807716
2111,136815.56271102076
2112,144661.72085350534
2113,123210.08326043411
2114,109718.46635053279
2115,156435.01318554737
2116,114583.43738769491
2117,140409.2674724075
2118,121838.53680595226
2119,107985.01351045803
2120,109660.8421672378
2121,109678.05813618276
2122,97450.31032580059
2123,80281.87304792007
2124,158500.4820613887
2125,129367.4485928118
2126,164402.69119652215
2127,143547.26609080395
2128,142882.16165217553
2129,101336.21478784466
2130,136034.3966062129
2131,140177.29669387222
2132,113830.95839357763
2133,122706.90251717702
2134,116140.00500717343
2135,93920.20475582924
2136,84798.25756625595
2137,112198.00538381029
2138,149040.41963938266
2139,152777.01583853146
2140,135934.86999014803
2141,146566.76619717415
2142,130202.56341383532
2143,155451.47762223548
2144,134888.14134017556
2145,134634.77090650558
2146,157857.35450861632
2147,158808.3290718146
2148,122482.07782478795
2149,141849.04956092287
2150,229026.05800975254
2151,113987.53588014096
2152,172501.7116637549
2153,163153.9310383369
2154,113942.37902374301
2155,139693.2540417163
2156,286280.3948667087
2157,250375.48246502463
2158,259698.6911897338
2159,218723.98585862204
2160,182409.5278843008
2161,258925.05804696516
2162,419755.51189661666
2163,367678.83330180706
2164,269805.830730507
2165,206939.84452847086
2166,156168.6590308633
2167,227579.42112285589
2168,204854.7794229402
2169,213810.443611323
2170,225217.21645468465
2171,156586.68372854913
2172,136972.0374579938
2173,157177.38503693457
2174,243597.3638123891
2175,328854.62412313593
2176,354545.83508013556
2177,265345.4782758413
2178,220654.78831705308
2179,145555.4677990332
2180,216749.43417991736
2181,205215.52876175736
2182,217117.21353546102
2183,199580.31391947845
2184,131555.4982569327
2185,137502.94372769518
2186,143368.60969702157
2187,156831.01808031314
2188,148274.0519834101
2189,234721.64369680992
2190,72064.30424865439
2191,76933.45997343323
2192,87693.39387221127
2193,110673.25341605651
2194,100372.5648196617
2195,112606.68932141928
2196,102722.3831611297
2197,126547.56596129108
2198,152819.73371363585
2199,173286.23421898068
2200,145847.233121765
2201,149771.64086887016
2202,187944.5910885336
2203,172442.69945055534
2204,186004.50428057733
2205,124393.46787731542
2206,124243.89330395297
2207,190438.74565842914
2208,239448.09304917709
2209,227289.4315223415
2210,118077.43447347604
2211,107942.28227113571
2212,111892.39470752946
2213,108538.71027043264
2214,129376.45710141634
2215,102136.57285182782
2216,140130.71650458328
2217,74729.43020476983
2218,78824.40282156353
2219,77214.6769923993
2220,88345.61454530653
2221,313195.0328266026
2222,268242.5380594394
2223,296599.1471019692
2224,214936.81220193097
2225,131658.26607245847
2226,212528.04712799788
2227,202795.51420304124
2228,287807.5973680355
2229,259699.41567194555
2230,157524.78465669864
2231,228086.64382126424
2232,192838.37873692886
2233,199929.69839447434
2234,264472.68519475206
2235,237751.9042165875
2236,306036.50372239
2237,371077.24759361596
2238,200658.52340110348
2239,123318.55578272541
2240,159241.6759059286
2241,178246.4778710754
2242,132975.4356742929
2243,119586.47675857377
2244,103671.06974323544
2245,102678.75354838726
2246,146435.01919765226
2247,111252.39417770371
2248,113063.17800540951
2249,121156.92917060119
2250,139662.43583662508
2251,131759.05697613434
2252,181534.15633534326
2253,158800.3680462603
2254,180796.0952989234
2255,194539.3863981515
2256,184126.49386945722
2257,208011.52119735494
2258,169999.16043071088
2259,185674.93741670126
2260,168992.99290908137
2261,173307.9892173299
2262,208319.4092916818
2263,398492.92710646003
2264,427869.5038242336
2265,163348.0436449347
2266,303724.764822367
2267,383528.089674523
2268,385064.38305043196
2269,160363.06783928256
2270,189335.91943586152
2271,214817.79166826923
2272,202327.8131324002
2273,177026.13627140984
2274,186995.38172635564
2275,170521.6169480332
2276,196602.7725253954
2277,190778.57704917944
2278,143392.01311950054
2279,134070.91083163608
2280,108145.11688415815
2281,167680.7971133294
2282,205803.2522283582
2283,103457.55870105202
2284,114649.88165688582
2285,129029.76554575958
2286,119047.27812603029
2287,369135.02874222235
2288,273759.45770836424
2289,377632.6472595273
2290,415763.1567790811
2291,338138.7813914213
2292,438651.904369837
2293,421055.34755069396
2294,392705.74844589207
2295,406004.57720753533
2296,303421.9619981579
2297,328427.97544884775
2298,306177.3864568629
2299,360181.1626347971
2300,350848.6261135146
2301,286767.68312512105
2302,252874.79028798325
2303,237712.96034398256
2304,243710.53293052161
2305,188746.43407477136
2306,190204.48360944842
2307,197265.68930589347
2308,213248.99176412483
2309,278339.2586113388
2310,194564.7312358542
2311,207395.23500978918
2312,180204.75886484046
2313,181772.31210455263
2314,172322.32128889023
2315,183350.6547091345
2316,203352.96222330394
2317,201970.516271945
2318,182776.3896547679
2319,179011.83693692178
2320,188220.8520235268
2321,247161.87829076254
2322,181892.04398326762
2323,197485.5846426915
2324,184323.84598067848
2325,231665.57581383095
2326,179493.37727063982
2327,213332.44384686943
2328,240461.58182259972
2329,194721.6675070167
2330,193357.78332149723
2331,391424.3375260136
2332,421086.5307473988
2333,367339.6157953094
2334,267687.0034068006
2335,275262.23923210346
2336,350519.7369668468
2337,201469.54154112455
2338,286203.9779466439
2339,231748.93493396128
2340,388668.4611084905
2341,224640.6289958535
2342,233164.59010581346
2343,235448.52481604135
2344,227377.61851835437
2345,227518.37095660248
2346,206743.1847662978
2347,202382.26541906365
2348,234494.1354506904
2349,191075.68992631504
2350,298457.64923845715
2351,256983.91075345597
2352,267019.38975068834
2353,249487.94626106846
2354,129436.62477113603
2355,153039.41557151597
2356,164140.9294799573
2357,200823.7557716344
2358,215149.8307671729
2359,126212.72598929382
2360,113549.75578793684
2361,137424.36995059883
2362,294473.8821052588
2363,141959.21275249656
2364,157957.1844924506
2365,219800.83407023922
2366,176902.40780710394
2367,206998.62683782226
2368,213674.53699740727
2369,210419.85490286423
2370,162526.97703405985
2371,169962.79991590386
2372,196640.56596106954
2373,284306.8374349105
2374,310809.6528273421
2375,278364.7437700729
2376,308338.8102921706
2377,339172.92983963876
2378,135851.3794282122
2379,185102.71077179327
2380,157372.76066055568
2381,182785.56738211968
2382,198932.94773514903
2383,204258.61284158405
2384,260495.63275961572
2385,156403.02430370756
2386,143909.9826122737
2387,134255.5087761177
2388,93070.44833060144
2389,133600.88145625964
2390,152780.21998086153
2391,146389.9058339726
2392,113206.44039922701
2393,161224.82856404886
2394,146222.1116146369
2395,195623.57220699993
2396,157813.41727751403
2397,221437.1853695974
2398,135816.24927900106
2399,62403.51802666775
2400,58571.56658001619
2401,106526.5778383524
2402,130465.52185936035
2403,134118.6052369079
2404,159100.62119801113
2405,177466.58538673146
2406,140899.58697380047
2407,128908.78016277307
2408,138253.06253816083
2409,128744.32237261694
2410,172777.68536760713
2411,122504.11928818106
2412,172948.71238720123
2413,132730.20606464488
2414,144075.90202329282
2415,131765.86424774092
2416,127456.05920606651
2417,133604.91744249148
2418,132124.39344025115
2419,128334.99702189457
2420,127294.89096415424
2421,138238.45269502685
2422,113706.38737420914
2423,130126.43687003822
2424,157505.49561818794
2425,184078.74967584503
2426,137420.2646210565
2427,144788.90067032966
2428,191938.8479396562
2429,110989.67475648245
2430,136350.54830545315
2431,118460.72463868739
2432,135357.72958890785
2433,137714.78986427528
2434,136741.233318447
2435,152195.33386636587
2436,101886.0773836077
2437,110779.45719501925
2438,125218.01917761451
2439,110903.42082386685
2440,121747.77155188944
2441,102023.93299321173
2442,107907.51006681906
2443,126285.66717807583
2444,133433.77173564752
2445,85813.71396233674
2446,136376.53631137972
2447,169502.18653367436
2448,142371.3601046219
2449,113281.19554192835
2450,150038.42734657638
2451,130158.74954229251
2452,194078.16484442042
2453,89533.53075084486
2454,115606.0612791883
2455,110635.44624181505
2456,131945.43749798316
2457,121644.7584414528
2458,125680.6909011304
2459,113584.09597962537
2460,135196.11537548102
2461,109550.86766205156
2462,135239.46155812865
2463,125441.17620075552
2464,162604.73878654506
2465,135337.43852969792
2466,123647.75549847107
2467,129163.51326795189
2468,94575.787264065
2469,91059.89101517184
2470,186111.23435700487
2471,207850.69013920083
2472,167119.7814643318
2473,109078.93157417163
2474,91349.20489410183
2475,200005.6117635216
2476,113223.24728165918
2477,144940.29761994263
2478,162330.0898809437
2479,116433.8844761162
2480,160163.08765355055
2481,141738.13764665413
2482,128614.72326113824
2483,113689.56387525794
2484,131266.89291635394
2485,126470.57948190792
2486,156103.92315941962
2487,176443.75206229388
2488,158198.69842009433
2489,165889.59540877174
2490,156106.2743061296
2491,87103.2402394613
2492,193003.04616028082
2493,161143.51499522838
2494,153584.91647549483
2495,85405.7685269713
2496,231353.89099322824
2497,159890.54385184843
2498,108198.754319064
2499,95083.77455615342
2500,123353.9929704638
2501,138618.33394413747
2502,160106.17955943046
2503,96375.89666601049
2504,182481.45573462293
2505,226740.4317152567
2506,258832.36821427598
2507,274319.1883412585
2508,265694.58153552335
2509,227619.22369468983
2510,224122.16829785518
2511,178673.28889053347
2512,215518.3851071016
2513,219596.7974776416
2514,260189.94382157628
2515,166170.5478746507
2516,177632.4023846956
2517,145908.49652301337
2518,162099.12954154762
2519,246108.77524888565
2520,225355.66158738994
2521,199688.52377486997
2522,228869.00777321364
2523,137329.7546456349
2524,153910.61301311295
2525,149982.05573940303
2526,148582.04932498845
2527,130880.75352162444
2528,132245.36444845243
2529,139418.6990299583
2530,114505.5366061391
2531,271222.47562658926
2532,236226.93864746208
2533,200026.89741168765
2534,252063.82700471446
2535,345229.7922505574
2536,247738.7372660758
2537,264767.9687171648
2538,184411.17258284616
2539,194032.55443279364
2540,188321.12683713477
2541,183837.41716686546
2542,180578.2837429321
2543,142058.53184314456
2544,127528.47659018033
2545,142920.68221108726
2546,121410.85819242275
2547,140798.66066427322
2548,136015.14787943775
2549,161779.86517244665
2550,271508.7774652191
2551,141618.1865978251
2552,128823.7856416548
2553,78079.87218907176
2554,103356.76263415864
2555,120507.41457407745
2556,102974.229325184
2557,115647.6208089679
2558,132559.68856563026
2559,134484.56106757428
2560,134087.8575478369
2561,135994.4860561861
2562,120955.82844811994
2563,136171.45540622613
2564,196487.35161557293
2565,134852.0438429466
2566,170872.19995039314
2567,131737.93129315338
2568,210547.97286462845
2569,200408.74191258257
2570,116846.75895350848
2571,203542.87199857784
2572,145750.7012708888
2573,212675.76905492065
2574,261671.4239653688
2575,129673.1611257069
2576,125511.40293328739
2577,151588.23519554915
2578,85291.05502865867
2579,82795.25739483393
2580,130559.96089308769
2581,119583.52307047756
2582,128320.58981559105
2583,273038.0014476552
2584,180298.07754333285
2585,197296.57723816848
2586,243038.74000433518
2587,213479.03411754713
2588,131502.4605418926
2589,151310.6815733081
2590,212298.40528471884
2591,207487.48498930546
2592,223026.01535623244
2593,259505.56629466414
2594,177112.738385384
2595,202659.4382083822
2596,347397.49676028424
2597,196906.34342620755
2598,330928.4815912963
2599,299776.5925867361
2600,130001.55144033274
2601,158870.98668951093
2602,86749.42938832927
2603,98576.8611157076
2604,91046.42161918117
2605,88009.6205479749
2606,155362.77535005228
2607,207631.54026935622
2608,187153.42213637425
2609,157601.74927031194
2610,110801.19010523261
2611,140197.52674955112
2612,165549.40528857915
2613,129747.33474169431
2614,124608.88615810103
2615,163658.71000034758
2616,151242.44818281423
2617,194460.76958421228
2618,201360.7460877558
2619,192974.12094890824
2620,190940.89630305415
2621,190030.84008117838
2622,192465.39289772254
2623,262257.80017187196
2624,317275.7324072579
2625,261488.24378328663
2626,175342.5107354382
2627,155934.96296130426
2628,484768.17002893455
2629,468260.1054249141
2630,391800.91765613056
2631,419910.5889947241
2632,408614.27203367406
2633,322037.27551949274
2634,436685.89745323115
2635,171280.38931261582
2636,185264.11139762032
2637,194096.07769623777
2638,265502.18895175104
2639,192687.82155098583
2640,157917.94834031552
2641,116652.41423092579
2642,202625.54798905292
2643,108633.08682402025
2644,124943.52446992448
2645,102563.24379371652
2646,96165.29370891767
2647,105496.96641096592
2648,141144.38883765842
2649,139089.93621326046
2650,124069.24963840668
2651,143436.33863083925
2652,394390.964332605
2653,248804.18677884314
2654,239874.35713830873
2655,417162.9912788827
2656,314068.44558162865
2657,367487.9130846528
2658,296631.71511305944
2659,320348.980248706
2660,373879.63838745566
2661,362511.301343877
2662,369293.4898560501
2663,301089.5096224473
2664,251162.31992797015
2665,293694.87982508296
2666,261516.7670194119
2667,173579.630004791
2668,180775.3359215725
2669,190894.90049692694
2670,298496.35507968947
2671,188910.41381622743
2672,195378.34781198914
2673,217883.0721370422
2674,208000.69228913932
2675,165455.16792427187
2676,205915.43826686323
2677,206393.18738529336
2678,265277.01319763233
2679,276143.2381864645
2680,285077.218699865
2681,426193.05819585297
2682,349922.7780113649
2683,471918.0277864808
2684,350691.613162793
2685,363707.72059939423
2686,250743.2232056321
2687,334924.5557087419
2688,212835.16182220657
2689,197528.99577123267
2690,396001.16990840336
2691,188817.27958287692
2692,136510.52662555722
2693,201874.38876882318
2694,130337.14842769525
2695,194319.12003858353
2696,192661.1644186666
2697,191008.88211213413
2698,205918.2456802109
2699,185659.5784055817
2700,171051.15575999423
2701,161760.025360737
2702,116990.94184708112
2703,115416.62130249557
2704,137786.99812838444
2705,127028.6338105419
2706,108663.61319748888
2707,120656.51949555271
2708,131334.61680124473
2709,105039.16083643657
2710,129537.50068603031
2711,280800.11411288794
2712,392315.99791816046
2713,165582.17663806299
2714,151259.27909373632
2715,171257.11368993073
2716,146637.71405426352
2717,187779.5803471481
2718,222720.14912225073
2719,159609.03506637915
2720,167003.03060995034
2721,137499.2669943888
2722,164016.8610816051
2723,140115.964668107
2724,130485.60731733576
2725,135121.15678693433
2726,147425.31203942673
2727,159668.28945844327
2728,176448.9467981209
2729,143047.76637154675
2730,144256.49935175607
2731,117288.67370098086
2732,125106.96836216736
2733,154573.05570464773
2734,139349.6436472435
